gu,dong,apt_name,deal_date,area_m2,floor,year_built,price_manwon,price_krw
송파구,잠실동,트리지움,2025-10-20,84.83,24.0,2007.0,323000.0,3230000000.0
송파구,장지동,위례신도시송파푸르지오,2025-10-20,108.119,14.0,2015.0,193500.0,1935000000.0
송파구,가락동,래미안파크팰리스,2025-10-20,114.756,17.0,2007.0,239000.0,2390000000.0
송파구,풍납동,동아한가람1,2025-10-20,84.38,13.0,1995.0,109000.0,1090000000.0
송파구,송파동,호수임광,2025-10-20,84.87,1.0,1995.0,117000.0,1170000000.0
송파구,가락동,삼환,2025-10-20,121.04,12.0,1984.0,210000.0,2100000000.0
송파구,잠실동,주공아파트 5단지,2025-10-20,82.51,5.0,1978.0,430500.0,4305000000.0
송파구,송파동,잠실더샵루벤,2025-10-20,106.8873,6.0,2025.0,235000.0,2350000000.0
송파구,거여동,e편한세상송파파크센트럴,2025-10-20,59.96,22.0,2021.0,158000.0,1580000000.0
송파구,풍납동,극동,2025-10-20,59.975,11.0,1987.0,108000.0,1080000000.0
노원구,상계동,포레나노원,2025-10-19,74.9561,29.0,2020.0,110000.0,1100000000.0
노원구,공릉동,시영3차(라이프)아파트,2025-10-19,49.5,13.0,1994.0,50000.0,500000000.0
마포구,성산동,성산시영(선경),2025-10-19,50.54,13.0,1986.0,135000.0,1350000000.0
마포구,용강동,이편한세상마포리버파크,2025-10-19,84.98,1.0,2016.0,249000.0,2490000000.0
마포구,성산동,성산시영(선경),2025-10-19,50.54,1.0,1986.0,115500.0,1155000000.0
노원구,하계동,학여울청구,2025-10-19,84.77,16.0,1999.0,87750.0,877500000.0
마포구,상수동,래미안밤섬리베뉴Ⅱ,2025-10-19,84.92,10.0,2014.0,207000.0,2070000000.0
노원구,상계동,상계주공1(고층),2025-10-19,32.39,4.0,1988.0,34000.0,340000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-10-19,59.9452,9.0,2014.0,228000.0,2280000000.0
노원구,상계동,한신4차,2025-10-19,84.84,5.0,1995.0,55000.0,550000000.0
노원구,상계동,상계주공10(고층),2025-10-19,45.9,7.0,1988.0,43000.0,430000000.0
마포구,망원동,대림2,2025-10-19,84.73,11.0,2002.0,117000.0,1170000000.0
노원구,상계동,상계주공12(고층),2025-10-19,41.3,13.0,1988.0,44500.0,445000000.0
노원구,상계동,상계주공9(고층),2025-10-19,45.9,4.0,1988.0,41900.0,419000000.0
마포구,하중동,한강밤섬자이,2025-10-19,118.28,6.0,2010.0,236500.0,2365000000.0
노원구,월계동,현대,2025-10-19,59.95,24.0,2000.0,70000.0,700000000.0
노원구,상계동,상계주공2(고층),2025-10-19,68.86,15.0,1987.0,69000.0,690000000.0
노원구,하계동,우성,2025-10-19,84.91,4.0,1988.0,110000.0,1100000000.0
마포구,합정동,마포한강2차푸르지오,2025-10-19,83.45,9.0,2016.0,175000.0,1750000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2025-10-19,84.9,11.0,2000.0,188000.0,1880000000.0
마포구,도화동,도화동현대,2025-10-19,112.09,3.0,1996.0,169000.0,1690000000.0
송파구,잠실동,우성4차,2025-10-19,95.84,12.0,1983.0,256000.0,2560000000.0
노원구,월계동,주공2,2025-10-19,44.52,13.0,1992.0,38800.0,388000000.0
마포구,도화동,도화동현대,2025-10-19,68.22,11.0,1996.0,149000.0,1490000000.0
노원구,월계동,주공2,2025-10-19,44.52,15.0,1992.0,36000.0,360000000.0
마포구,성산동,성산시영(선경),2025-10-19,50.54,6.0,1986.0,135000.0,1350000000.0
노원구,공릉동,동신아파트,2025-10-19,59.99,23.0,1999.0,58000.0,580000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-10-19,84.5978,19.0,2014.0,257000.0,2570000000.0
노원구,상계동,포레나노원,2025-10-19,59.9866,7.0,2020.0,94000.0,940000000.0
노원구,상계동,상계주공4(고층),2025-10-19,59.2,4.0,1988.0,51500.0,515000000.0
마포구,공덕동,래미안공덕4차,2025-10-19,83.42,10.0,2005.0,140000.0,1400000000.0
노원구,중계동,롯데(505),2025-10-19,54.48,5.0,1989.0,51500.0,515000000.0
송파구,오금동,상아2차아파트,2025-10-19,84.98,12.0,1988.0,153500.0,1535000000.0
노원구,공릉동,동부아파트,2025-10-19,114.17,13.0,1996.0,71500.0,715000000.0
마포구,현석동,래미안웰스트림,2025-10-19,59.96,25.0,2016.0,210000.0,2100000000.0
마포구,성산동,성산시영(선경),2025-10-19,50.54,11.0,1986.0,125000.0,1250000000.0
마포구,창전동,신촌금호,2025-10-19,84.95,10.0,2001.0,115000.0,1150000000.0
노원구,공릉동,우방아파트,2025-10-19,60.502,4.0,2000.0,60500.0,605000000.0
마포구,아현동,더클래시,2025-10-19,59.97,13.0,2022.0,220000.0,2200000000.0
노원구,중계동,중계무지개,2025-10-19,39.82,9.0,1991.0,42000.0,420000000.0
노원구,공릉동,시영2단지(라이프)아파트,2025-10-19,39.6,7.0,1994.0,34700.0,347000000.0
노원구,하계동,한신2,2025-10-19,44.52,10.0,1988.0,46000.0,460000000.0
마포구,창전동,신촌금호,2025-10-19,84.86,12.0,2001.0,115500.0,1155000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2025-10-19,119.315,12.0,2022.0,290000.0,2900000000.0
노원구,상계동,상계주공7(고층),2025-10-19,49.94,6.0,1988.0,65500.0,655000000.0
마포구,도화동,한화오벨리스크,2025-10-19,39.91,4.0,2004.0,58500.0,585000000.0
마포구,신수동,신촌숲아이파크,2025-10-19,84.932,23.0,2019.0,250000.0,2500000000.0
마포구,공덕동,공덕3삼성래미안,2025-10-19,59.97,8.0,2004.0,195000.0,1950000000.0
마포구,도화동,마포동원베네스트,2025-10-19,58.65,8.0,2010.0,124000.0,1240000000.0
노원구,공릉동,우방아파트,2025-10-19,84.881,10.0,2000.0,74500.0,745000000.0
마포구,성산동,성산월드타운대림,2025-10-19,84.689,3.0,2004.0,101700.0,1017000000.0
노원구,상계동,상계주공10(저층),2025-10-19,54.54,2.0,1988.0,53000.0,530000000.0
노원구,중계동,라이프,2025-10-19,115.65,2.0,1993.0,123500.0,1235000000.0
마포구,신수동,신촌숲아이파크,2025-10-19,84.932,23.0,2019.0,250000.0,2500000000.0
마포구,성산동,성산시영(대우),2025-10-19,50.03,7.0,1986.0,121000.0,1210000000.0
마포구,도화동,정우상가맨션,2025-10-19,126.07,10.0,1983.0,132000.0,1320000000.0
송파구,방이동,옥산크리스탈,2025-10-19,62.5,3.0,2001.0,75500.0,755000000.0
노원구,하계동,현대,2025-10-18,72.2,10.0,1988.0,91000.0,910000000.0
노원구,중계동,주공7,2025-10-18,44.1,4.0,1993.0,38500.0,385000000.0
노원구,상계동,상계주공3(고층),2025-10-18,59.39,14.0,1987.0,70000.0,700000000.0
노원구,하계동,한신1,2025-10-18,27.0,15.0,1988.0,29500.0,295000000.0
송파구,가락동,래미안파크팰리스,2025-10-18,84.885,15.0,2007.0,217000.0,2170000000.0
노원구,중계동,대림벽산(363),2025-10-18,141.45,11.0,1993.0,126000.0,1260000000.0
노원구,중계동,삼성,2025-10-18,114.49,1.0,1999.0,77000.0,770000000.0
노원구,월계동,성원(사슴4),2025-10-18,39.6,3.0,1995.0,35900.0,359000000.0
송파구,가락동,삼환,2025-10-18,121.04,10.0,1984.0,210000.0,2100000000.0
송파구,문정동,문정시영,2025-10-18,39.69,5.0,1989.0,79000.0,790000000.0
노원구,상계동,노원센트럴푸르지오,2025-10-18,59.996,13.0,2021.0,84500.0,845000000.0
노원구,월계동,삼호3,2025-10-18,59.22,10.0,1986.0,88000.0,880000000.0
노원구,상계동,은빛2단지,2025-10-18,39.7,15.0,1998.0,32500.0,325000000.0
노원구,상계동,상계주공14(고층),2025-10-18,49.94,13.0,1989.0,45000.0,450000000.0
노원구,상계동,상계주공14(고층),2025-10-18,41.3,7.0,1989.0,28000.0,280000000.0
노원구,상계동,상계주공9(고층),2025-10-18,45.9,10.0,1988.0,39700.0,397000000.0
노원구,상계동,상계주공9(고층),2025-10-18,49.94,15.0,1988.0,49500.0,495000000.0
노원구,중계동,중계무지개,2025-10-18,49.89,12.0,1991.0,51000.0,510000000.0
노원구,상계동,상계주공6(고층),2025-10-18,41.3,8.0,1988.0,49500.0,495000000.0
송파구,풍납동,현대리버빌2지구,2025-10-18,78.78,6.0,1999.0,108500.0,1085000000.0
송파구,장지동,위례24단지(꿈에그린),2025-10-18,59.96,21.0,2013.0,163000.0,1630000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-10-18,59.92,5.0,1997.0,164000.0,1640000000.0
노원구,중계동,주공6,2025-10-18,44.1,3.0,1993.0,47000.0,470000000.0
노원구,상계동,두산,2025-10-18,51.66,15.0,1994.0,42500.0,425000000.0
송파구,장지동,위례24단지(꿈에그린),2025-10-18,54.12,12.0,2013.0,132000.0,1320000000.0
노원구,상계동,벽산,2025-10-18,43.35,11.0,1989.0,37700.0,377000000.0
노원구,중계동,금호타운(583),2025-10-18,59.52,12.0,1997.0,49800.0,498000000.0
노원구,상계동,노원롯데캐슬시그니처,2025-10-18,84.999,10.0,2023.0,105000.0,1050000000.0
노원구,상계동,노원롯데캐슬시그니처,2025-10-18,84.999,20.0,2023.0,126000.0,1260000000.0
노원구,상계동,상계주공12(고층),2025-10-18,49.94,6.0,1988.0,49000.0,490000000.0
노원구,상계동,상계주공4(고층),2025-10-18,75.2,1.0,1988.0,62000.0,620000000.0
노원구,공릉동,태릉해링턴플레이스,2025-10-18,74.95,25.0,2022.0,104000.0,1040000000.0
노원구,중계동,현대그린,2025-10-18,84.99,2.0,1998.0,60500.0,605000000.0
노원구,상계동,보람아파트,2025-10-18,44.33,5.0,1988.0,40500.0,405000000.0
송파구,거여동,송파시그니처롯데캐슬,2025-10-18,84.98,28.0,2021.0,188000.0,1880000000.0
노원구,상계동,포레나노원,2025-10-18,59.9866,14.0,2020.0,94600.0,946000000.0
노원구,상계동,임광,2025-10-18,106.25,2.0,1989.0,94700.0,947000000.0
송파구,잠실동,주공아파트 5단지,2025-10-18,81.75,9.0,1978.0,417500.0,4175000000.0
노원구,상계동,상계주공3(고층),2025-10-18,59.2,14.0,1987.0,65000.0,650000000.0
노원구,상계동,은빛1단지,2025-10-18,39.7,11.0,1998.0,34600.0,346000000.0
노원구,상계동,상계주공4(고층),2025-10-18,59.28,9.0,1988.0,64000.0,640000000.0
노원구,공릉동,시영2단지(라이프)아파트,2025-10-18,39.6,3.0,1994.0,33500.0,335000000.0
노원구,월계동,초안2,2025-10-18,49.6,3.0,1997.0,36000.0,360000000.0
노원구,하계동,극동,2025-10-18,55.72,15.0,1988.0,50000.0,500000000.0
송파구,송파동,호수임광,2025-10-18,56.6,2.0,1995.0,99500.0,995000000.0
송파구,장지동,힐스테이트송파위례,2025-10-18,101.8,21.0,2016.0,198000.0,1980000000.0
송파구,거여동,거여4단지,2025-10-18,39.6,9.0,1997.0,71750.0,717500000.0
노원구,하계동,우성,2025-10-18,84.91,14.0,1988.0,105200.0,1052000000.0
마포구,신수동,신촌숲아이파크,2025-10-18,59.751,24.0,2019.0,209500.0,2095000000.0
마포구,중동,DMC마포청구아파트,2025-10-18,84.9,17.0,1994.0,97000.0,970000000.0
마포구,서교동,메세나폴리스,2025-10-18,142.034,23.0,2012.0,262000.0,2620000000.0
마포구,도화동,한화오벨리스크,2025-10-18,75.7,18.0,2004.0,112000.0,1120000000.0
마포구,중동,DMC마포청구아파트,2025-10-18,84.9,10.0,1994.0,96000.0,960000000.0
마포구,염리동,마포프레스티지자이,2025-10-18,84.9422,2.0,2021.0,270000.0,2700000000.0
마포구,성산동,한림101동,2025-10-18,84.16,3.0,2004.0,75000.0,750000000.0
마포구,대흥동,대흥동태영아파트,2025-10-18,59.4,15.0,1999.0,163000.0,1630000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2025-10-18,59.76,6.0,2000.0,162500.0,1625000000.0
마포구,창전동,서강예가,2025-10-18,84.988,10.0,2007.0,178000.0,1780000000.0
마포구,상암동,상암월드컵파크2단지,2025-10-18,59.92,10.0,2003.0,110000.0,1100000000.0
송파구,신천동,장미1,2025-10-18,71.2,1.0,1979.0,284000.0,2840000000.0
마포구,신수동,대원칸타빌,2025-10-18,84.96,19.0,2004.0,160000.0,1600000000.0
마포구,현석동,래미안웰스트림,2025-10-18,84.9,21.0,2016.0,225000.0,2250000000.0
마포구,신공덕동,신공덕래미안2차,2025-10-18,84.73,17.0,2000.0,160000.0,1600000000.0
마포구,공덕동,공덕2삼성래미안,2025-10-18,84.94,5.0,2004.0,183000.0,1830000000.0
마포구,신정동,서강GS,2025-10-18,59.98,12.0,1999.0,135000.0,1350000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-10-18,84.69,17.0,1997.0,196000.0,1960000000.0
마포구,신공덕동,대우메트로디오빌,2025-10-18,35.14,26.0,2005.0,30000.0,300000000.0
송파구,방이동,올림픽선수기자촌1단지,2025-10-18,83.06,22.0,1988.0,289000.0,2890000000.0
마포구,아현동,서서울삼성,2025-10-18,84.89,10.0,1998.0,112500.0,1125000000.0
마포구,용강동,마포용강삼성래미안,2025-10-18,59.99,9.0,2003.0,170000.0,1700000000.0
마포구,대흥동,대흥동태영아파트,2025-10-18,59.4,9.0,1999.0,160000.0,1600000000.0
마포구,망원동,마포한강아이파크,2025-10-18,84.58,17.0,2019.0,176000.0,1760000000.0
마포구,성산동,성산시영(유원),2025-10-18,59.43,4.0,1986.0,142000.0,1420000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-10-18,59.92,22.0,1997.0,170000.0,1700000000.0
마포구,아현동,공덕자이,2025-10-18,84.99,1.0,2015.0,223000.0,2230000000.0
마포구,성산동,성산시영(선경),2025-10-18,50.54,14.0,1986.0,130000.0,1300000000.0
마포구,도화동,도화동현대,2025-10-18,68.22,12.0,1996.0,148000.0,1480000000.0
마포구,성산동,성산시영(유원),2025-10-18,59.43,14.0,1986.0,146000.0,1460000000.0
마포구,망원동,미원2,2025-10-18,59.79,3.0,1997.0,68000.0,680000000.0
마포구,성산동,성산2차e-편한세상,2025-10-18,59.76,7.0,2005.0,90000.0,900000000.0
마포구,중동,울트라월드컵(참누리),2025-10-18,59.9882,13.0,2006.0,101000.0,1010000000.0
마포구,아현동,공덕자이,2025-10-18,59.99,15.0,2015.0,218000.0,2180000000.0
마포구,서교동,메세나폴리스,2025-10-18,142.034,14.0,2012.0,238000.0,2380000000.0
마포구,도화동,도화동현대,2025-10-18,128.26,7.0,1996.0,174500.0,1745000000.0
마포구,망원동,마포한강아이파크,2025-10-18,84.58,11.0,2019.0,164500.0,1645000000.0
마포구,염리동,마포프레스티지자이,2025-10-18,84.8079,10.0,2021.0,289000.0,2890000000.0
마포구,염리동,염리삼성래미안,2025-10-18,59.76,9.0,2001.0,140000.0,1400000000.0
마포구,공덕동,래미안공덕5차,2025-10-18,84.871,13.0,2011.0,227000.0,2270000000.0
마포구,합정동,마포한강2차푸르지오,2025-10-18,110.88,11.0,2016.0,230000.0,2300000000.0
마포구,신정동,서강GS,2025-10-18,84.97,13.0,1999.0,157000.0,1570000000.0
마포구,창전동,창전쌍용스윗닷홈,2025-10-18,84.983,12.0,2005.0,136000.0,1360000000.0
마포구,신정동,서강GS,2025-10-18,59.98,15.0,1999.0,134000.0,1340000000.0
노원구,중계동,중계그린1단지,2025-10-18,39.78,1.0,1990.0,39900.0,399000000.0
노원구,상계동,상계주공9(고층),2025-10-18,45.9,15.0,1988.0,34000.0,340000000.0
노원구,하계동,학여울청구,2025-10-18,84.77,11.0,1999.0,88800.0,888000000.0
노원구,월계동,성원(사슴4),2025-10-18,49.92,10.0,1995.0,46800.0,468000000.0
노원구,상계동,상계주공6(고층),2025-10-18,58.01,14.0,1988.0,65500.0,655000000.0
노원구,공릉동,대주파크빌아파트,2025-10-18,81.12,14.0,2003.0,64000.0,640000000.0
노원구,월계동,현대,2025-10-18,59.95,17.0,2000.0,69000.0,690000000.0
노원구,상계동,상계1차중앙하이츠,2025-10-18,59.82,8.0,1997.0,57000.0,570000000.0
노원구,상계동,상계주공12(고층),2025-10-18,49.94,8.0,1988.0,52500.0,525000000.0
노원구,중계동,중계현대2,2025-10-18,84.34,15.0,1991.0,72500.0,725000000.0
노원구,중계동,중계3벽산,2025-10-18,85.0,5.0,1999.0,85500.0,855000000.0
노원구,공릉동,태강아파트(아이파크),2025-10-18,49.6,14.0,1999.0,52800.0,528000000.0
노원구,월계동,주공2,2025-10-18,38.64,15.0,1992.0,30800.0,308000000.0
노원구,상계동,상계주공10(고층),2025-10-18,45.9,12.0,1988.0,40000.0,400000000.0
노원구,월계동,롯데캐슬루나,2025-10-18,59.9927,7.0,2006.0,79500.0,795000000.0
노원구,월계동,한진한화그랑빌,2025-10-18,59.94,2.0,2002.0,74500.0,745000000.0
노원구,중계동,현대(6차),2025-10-18,59.84,4.0,2018.0,55000.0,550000000.0
노원구,중계동,중계그린1단지,2025-10-18,39.78,1.0,1990.0,27650.0,276500000.0
노원구,상계동,포레나노원,2025-10-18,59.9428,9.0,2020.0,93000.0,930000000.0
노원구,상계동,벽산,2025-10-18,43.35,12.0,1989.0,37150.0,371500000.0
노원구,중계동,라이프,2025-10-18,115.65,13.0,1993.0,129500.0,1295000000.0
노원구,월계동,현대,2025-10-18,59.95,9.0,2000.0,69500.0,695000000.0
노원구,상계동,은빛2단지,2025-10-18,39.7,1.0,1998.0,31000.0,310000000.0
노원구,하계동,삼익선경,2025-10-18,107.95,5.0,1993.0,93000.0,930000000.0
노원구,중계동,롯데우성,2025-10-18,115.26,3.0,1993.0,125000.0,1250000000.0
노원구,하계동,학여울청구,2025-10-18,59.4,13.0,1999.0,58500.0,585000000.0
노원구,하계동,하계2현대,2025-10-18,84.896,11.0,1997.0,93000.0,930000000.0
노원구,상계동,상계주공7(고층),2025-10-18,41.3,9.0,1988.0,50000.0,500000000.0
노원구,상계동,상계주공9(고층),2025-10-18,45.9,1.0,1988.0,34900.0,349000000.0
노원구,공릉동,시영3차(라이프)아파트,2025-10-18,34.44,8.0,1994.0,32700.0,327000000.0
노원구,중계동,롯데(505),2025-10-18,84.97,14.0,1989.0,84500.0,845000000.0
송파구,풍납동,씨티극동1,2025-10-18,59.95,7.0,1998.0,102000.0,1020000000.0
노원구,상계동,한양,2025-10-18,87.49,1.0,1988.0,67000.0,670000000.0
노원구,중계동,중계무지개,2025-10-18,49.54,1.0,1991.0,44000.0,440000000.0
마포구,성산동,월드컵아이파크(667),2025-10-17,59.73,4.0,2009.0,96000.0,960000000.0
노원구,월계동,한진한화그랑빌,2025-10-17,59.94,8.0,2002.0,78500.0,785000000.0
노원구,상계동,상계주공6(고층),2025-10-17,59.2,15.0,1988.0,62500.0,625000000.0
노원구,하계동,하계2현대,2025-10-17,84.896,11.0,1997.0,94000.0,940000000.0
노원구,중계동,대림벽산(363),2025-10-17,114.39,3.0,1993.0,90000.0,900000000.0
마포구,토정동,한강삼성,2025-10-17,84.96,2.0,1997.0,112000.0,1120000000.0
노원구,하계동,한신1,2025-10-17,27.0,9.0,1988.0,30900.0,309000000.0
노원구,중계동,청구3,2025-10-17,84.77,6.0,1996.0,132000.0,1320000000.0
송파구,문정동,올림픽훼밀리타운,2025-10-17,158.705,11.0,1988.0,320000.0,3200000000.0
송파구,풍납동,극동,2025-10-17,79.945,12.0,1987.0,139000.0,1390000000.0
마포구,중동,DMC마포청구아파트,2025-10-17,84.9,11.0,1994.0,97000.0,970000000.0
노원구,하계동,장미(시영6),2025-10-17,49.5,7.0,1989.0,60000.0,600000000.0
노원구,상계동,상계주공14(고층),2025-10-17,45.9,6.0,1989.0,38000.0,380000000.0
노원구,공릉동,비선아파트,2025-10-17,48.93,8.0,1999.0,41000.0,410000000.0
마포구,신수동,신촌숲아이파크,2025-10-17,84.901,18.0,2019.0,250000.0,2500000000.0
송파구,잠실동,트리지움,2025-10-17,59.88,14.0,2007.0,290000.0,2900000000.0
마포구,아현동,공덕자이,2025-10-17,59.99,4.0,2015.0,210000.0,2100000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-10-17,59.9656,18.0,2014.0,233000.0,2330000000.0
노원구,상계동,중계센트럴파크,2025-10-17,84.53,6.0,2016.0,85000.0,850000000.0
마포구,창전동,서강예가,2025-10-17,119.301,12.0,2007.0,199900.0,1999000000.0
노원구,월계동,초안2,2025-10-17,39.6,7.0,1997.0,26000.0,260000000.0
송파구,마천동,금호어울림,2025-10-17,59.98,5.0,2006.0,87500.0,875000000.0
마포구,성산동,성산동성,2025-10-17,60.0,7.0,1999.0,72000.0,720000000.0
마포구,중동,중동계룡아파트,2025-10-17,84.6,12.0,2000.0,84000.0,840000000.0
